country,year,exchange_rate,currency_name
Netherlands,1946,2.6446,Guilder
Netherlands,1947,2.6483,Guilder
Netherlands,1948,2.6548,Guilder
Netherlands,1949,2.8962,Guilder
Netherlands,1950,3.8092,Guilder
Netherlands,1951,3.8075,Guilder
Netherlands,1952,3.8002,Guilder
Netherlands,1953,3.7965,Guilder
Netherlands,1954,3.7907,Guilder
Netherlands,1955,3.8124,Guilder
Netherlands,1956,3.8295,Guilder
Netherlands,1957,3.8211,Guilder
Netherlands,1958,3.7852,Guilder
Netherlands,1959,3.7747,Guilder
Netherlands,1960,3.7718,Guilder
Netherlands,1961,3.6291,Guilder
Netherlands,1962,3.6029,Guilder
Netherlands,1963,3.601,Guilder
Netherlands,1964,3.607,Guilder
Netherlands,1965,3.6005,Guilder
Netherlands,1966,3.6193,Guilder
Netherlands,1967,3.6024,Guilder
Netherlands,1968,3.6198,Guilder
Netherlands,1969,3.6242,Guilder
Netherlands,1970,3.6165,Guilder
Netherlands,1971,3.4904,Guilder
Netherlands,1972,3.21,Guilder
Netherlands,1973,2.7795,Guilder
Netherlands,1974,2.6833,Guilder
Netherlands,1975,2.5232,Guilder
Netherlands,1976,2.6423,Guilder
Netherlands,1977,2.4539,Guilder
Netherlands,1978,2.1606,Guilder
Netherlands,1979,2.0072,Guilder
Netherlands,1980,1.9875,Guilder
Netherlands,1981,2.4998,Guilder
Netherlands,1982,2.6719,Guilder
Netherlands,1983,2.8543,Guilder
Netherlands,1984,3.2083,Guilder
Netherlands,1985,3.3184,Guilder
Netherlands,1986,2.4485,Guilder
Netherlands,1987,2.0264,Guilder
Netherlands,1988,1.9778,Guilder
Netherlands,1989,2.1219,Guilder
Netherlands,1990,1.8215,Guilder
Netherlands,1991,1.872,Guilder
Netherlands,1992,1.7587,Guilder
Netherlands,1993,1.8585,Guilder
Netherlands,1994,1.819,Guilder
Netherlands,1995,1.6044,Guilder
Netherlands,1996,1.6863,Guilder
Netherlands,1997,1.9525,Guilder
Netherlands,1998,1.9837,Guilder
Netherlands,1999,2.3476,Guilder
New Zealand,1928,0.2064,New Zealand Pounds
New Zealand,1929,0.2069,New Zealand Pounds
New Zealand,1930,0.2136,New Zealand Pounds
New Zealand,1931,0.2408,New Zealand Pounds
New Zealand,1932,0.3123,New Zealand Pounds
New Zealand,1933,0.2941,New Zealand Pounds
New Zealand,1934,0.2485,New Zealand Pounds
New Zealand,1935,0.2556,New Zealand Pounds
New Zealand,1936,0.2507,New Zealand Pounds
New Zealand,1937,0.2519,New Zealand Pounds
New Zealand,1938,0.2549,New Zealand Pounds
New Zealand,1939,0.2818,New Zealand Pounds
New Zealand,1940,0.3264,New Zealand Pounds
New Zealand,1941,0.31,New Zealand Pounds
New Zealand,1942,0.3098,New Zealand Pounds
New Zealand,1943,0.3084,New Zealand Pounds
New Zealand,1944,0.3082,New Zealand Pounds
New Zealand,1945,0.3092,New Zealand Pounds
New Zealand,1946,0.31,New Zealand Pounds
New Zealand,1947,0.3103,New Zealand Pounds
New Zealand,1948,0.2853,New Zealand Pounds
New Zealand,1949,0.2739,New Zealand Pounds
New Zealand,1950,0.3606,New Zealand Pounds
New Zealand,1951,0.3608,New Zealand Pounds
New Zealand,1952,0.3617,New Zealand Pounds
New Zealand,1953,0.3591,New Zealand Pounds
New Zealand,1954,0.3596,New Zealand Pounds
New Zealand,1955,0.3618,New Zealand Pounds
New Zealand,1956,0.3613,New Zealand Pounds
New Zealand,1957,0.3616,New Zealand Pounds
New Zealand,1958,0.3595,New Zealand Pounds
New Zealand,1959,0.3596,New Zealand Pounds
New Zealand,1960,0.3597,New Zealand Pounds
New Zealand,1961,0.3604,New Zealand Pounds
New Zealand,1962,0.3597,New Zealand Pounds
New Zealand,1963,0.3607,New Zealand Pounds
New Zealand,1964,0.3617,New Zealand Pounds
New Zealand,1965,0.3612,New Zealand Pounds
New Zealand,1966,0.3616,New Zealand Pounds
New Zealand,1967,0.3696,New Zealand Pounds
New Zealand,1968,0.8979,New Zealand Dollar
New Zealand,1969,0.8992,New Zealand Dollar
New Zealand,1970,0.897,New Zealand Dollar
New Zealand,1971,0.8794,New Zealand Dollar
New Zealand,1972,0.8379,New Zealand Dollar
New Zealand,1973,0.7351,New Zealand Dollar
New Zealand,1974,0.6666,New Zealand Dollar
New Zealand,1975,0.8254,New Zealand Dollar
New Zealand,1976,1.0089,New Zealand Dollar
New Zealand,1977,1.0321,New Zealand Dollar
New Zealand,1978,0.9649,New Zealand Dollar
New Zealand,1979,0.9782,New Zealand Dollar
New Zealand,1980,1.0273,New Zealand Dollar
New Zealand,1981,1.1514,New Zealand Dollar
New Zealand,1982,1.3315,New Zealand Dollar
New Zealand,1983,1.4972,New Zealand Dollar
New Zealand,1984,1.729,New Zealand Dollar
New Zealand,1985,2.01,New Zealand Dollar
New Zealand,1986,1.9063,New Zealand Dollar
New Zealand,1987,1.6855,New Zealand Dollar
New Zealand,1988,1.5253,New Zealand Dollar
New Zealand,1989,1.6724,New Zealand Dollar
New Zealand,1990,1.6773,New Zealand Dollar
New Zealand,1991,1.7291,New Zealand Dollar
New Zealand,1992,1.859,New Zealand Dollar
New Zealand,1993,1.8475,New Zealand Dollar
New Zealand,1994,1.6847,New Zealand Dollar
New Zealand,1995,1.5238,New Zealand Dollar
New Zealand,1996,1.4542,New Zealand Dollar
New Zealand,1997,1.5095,New Zealand Dollar
New Zealand,1998,1.8653,New Zealand Dollar
New Zealand,1999,1.8889,New Zealand Dollar
New Zealand,2000,2.1891,New Zealand Dollar
New Zealand,2001,2.3798,New Zealand Dollar
New Zealand,2002,2.1529,New Zealand Dollar
New Zealand,2003,1.7176,New Zealand Dollar
New Zealand,2004,1.5053,New Zealand Dollar
New Zealand,2005,1.4186,New Zealand Dollar
New Zealand,2006,1.5404,New Zealand Dollar
New Zealand,2007,1.3578,New Zealand Dollar
New Zealand,2008,1.3984,New Zealand Dollar
New Zealand,2009,1.5728,New Zealand Dollar
New Zealand,2010,1.3858,New Zealand Dollar
New Zealand,2011,1.263,New Zealand Dollar
New Zealand,2012,1.2338,New Zealand Dollar
New Zealand,2013,1.2189,New Zealand Dollar
New Zealand,2014,1.2029,New Zealand Dollar
New Zealand,2015,1.4284,New Zealand Dollar
New Zealand,2016,1.4365,New Zealand Dollar
New Zealand,2017,1.4074,New Zealand Dollar
New Zealand,2018,1.4453,New Zealand Dollar
New Zealand,2019,1.5269,New Zealand Dollar
New Zealand,2020,1.54,New Zealand Dollar
New Zealand,2021,1.4138,New Zealand Dollar
New Zealand,2022,1.5772,New Zealand Dollar
New Zealand,2023,1.6289,New Zealand Dollar
New Zealand,2024,1.6536,New Zealand Dollar
Norway,1915,3.8641,Kroner
Norway,1916,3.4931,Kroner
Norway,1917,3.2714,Kroner
Norway,1918,3.2423,Kroner
Norway,1919,4.069,Kroner
Norway,1920,6.0496,Kroner
Norway,1921,6.7084,Kroner
Norway,1922,5.7138,Kroner
Norway,1923,5.9984,Kroner
Norway,1924,7.1734,Kroner
Norway,1925,5.5917,Kroner
Norway,1926,4.4773,Kroner
Norway,1927,3.8391,Kroner
Norway,1928,3.7471,Kroner
Norway,1929,3.7477,Kroner
Norway,1930,3.737,Kroner
Norway,1931,3.9913,Kroner
Norway,1932,5.5544,Kroner
Norway,1933,4.6665,Kroner
Norway,1934,3.9501,Kroner
Norway,1935,4.0606,Kroner
Norway,1936,4.0042,Kroner
Norway,1937,4.0258,Kroner
Norway,1938,4.0707,Kroner
Norway,1939,4.3055,Kroner
Norway,1940,4.4035,Kroner
Norway,1946,4.9563,Kroner
Norway,1947,4.9603,Kroner
Norway,1948,4.9607,Kroner
Norway,1949,5.4111,Kroner
Norway,1950,7.135,Kroner
Norway,1951,7.135,Kroner
Norway,1952,7.135,Kroner
Norway,1953,7.135,Kroner
Norway,1954,7.1388,Kroner
Norway,1955,7.1388,Kroner
Norway,1956,7.1388,Kroner
Norway,1957,7.1388,Kroner
Norway,1958,7.1387,Kroner
Norway,1959,7.1288,Kroner
Norway,1960,7.1337,Kroner
Norway,1961,7.1429,Kroner
Norway,1962,7.1378,Kroner
Norway,1963,7.1495,Kroner
Norway,1964,7.1572,Kroner
Norway,1965,7.1505,Kroner
Norway,1966,7.151,Kroner
Norway,1967,7.1505,Kroner
Norway,1968,7.1429,Kroner
Norway,1969,7.1444,Kroner
Norway,1970,7.1469,Kroner
Norway,1971,7.0398,Kroner
Norway,1972,6.5876,Kroner
Norway,1973,5.7451,Kroner
Norway,1974,5.5191,Kroner
Norway,1975,5.2138,Kroner
Norway,1976,5.4564,Kroner
Norway,1977,5.3223,Kroner
Norway,1978,5.2414,Kroner
Norway,1979,5.065,Kroner
Norway,1980,4.9381,Kroner
Norway,1981,5.743,Kroner
Norway,1982,6.4567,Kroner
Norway,1983,7.3012,Kroner
Norway,1984,8.1596,Kroner
Norway,1985,8.5933,Kroner
Norway,1986,7.3985,Kroner
Norway,1987,6.7409,Kroner
Norway,1988,6.5243,Kroner
Norway,1989,6.9131,Kroner
Norway,1990,6.2541,Kroner
Norway,1991,6.4912,Kroner
Norway,1992,6.2142,Kroner
Norway,1993,7.1009,Kroner
Norway,1994,7.0553,Kroner
Norway,1995,6.3355,Kroner
Norway,1996,6.4594,Kroner
Norway,1997,7.0857,Kroner
Norway,1998,7.5521,Kroner
Norway,1999,7.8071,Kroner
Norway,2000,8.8131,Kroner
Norway,2001,8.9964,Kroner
Norway,2002,7.9839,Kroner
Norway,2003,7.0803,Kroner
Norway,2004,6.7399,Kroner
Norway,2005,6.4412,Kroner
Norway,2006,6.4095,Kroner
Norway,2007,5.8557,Kroner
Norway,2008,5.6365,Kroner
Norway,2009,6.2908,Kroner
Norway,2010,6.0451,Kroner
Norway,2011,5.602,Kroner
Norway,2012,5.8181,Kroner
Norway,2013,5.8772,Kroner
Norway,2014,6.2969,Kroner
Norway,2015,8.0681,Kroner
Norway,2016,8.4,Kroner
Norway,2017,8.2717,Kroner
Norway,2018,8.1325,Kroner
Norway,2019,8.8,Kroner
Norway,2020,9.42,Kroner
Norway,2021,8.59,Kroner
Norway,2022,9.6142,Kroner
Norway,2023,10.5633,Kroner
Norway,2024,10.7497,Kroner
Peru,1948,16.1,Soles
Peru,1949,14.81,Soles
Peru,1950,14.95,Soles
Peru,1951,15.28,Soles
Peru,1952,15.6,Soles
Peru,1953,19.89,Soles
Peru,1954,19.0,Soles
Peru,1955,19.0,Soles
Peru,1956,19.0,Soles
Peru,1957,19.0,Soles
Peru,1958,23.86,Soles
Peru,1959,27.9,Soles
Peru,1960,27.2992,Soles
Peru,1961,26.8167,Soles
Peru,1962,26.82,Soles
Peru,1963,26.82,Soles
Peru,1964,26.82,Soles
Peru,1965,26.82,Soles
Peru,1966,26.82,Soles
Peru,1967,30.2483,Soles
Peru,1968,38.7,Soles
Peru,1969,38.7,Soles
Peru,1970,38.7,Soles
Peru,1971,38.7,Soles
Peru,1972,38.7,Soles
Peru,1973,38.7,Soles
Peru,1974,38.7,Soles
Peru,1975,40.3708,Soles
Peru,1976,55.7558,Soles
Peru,1977,84.2348,Soles
Peru,1978,156.349,Soles
Peru,1979,224.719,Soles
Peru,1980,288.855,Soles
Peru,1981,422.318,Soles
Peru,1982,697.567,Soles
Peru,1983,1628.63,Soles
Peru,1984,3466.85,Soles
Peru,1985,10.9749,Intis
Peru,1986,13.9475,Intis
Peru,1987,16.8358,Intis
Peru,1988,128.832,Intis
Peru,1989,2666.19,Intis
Peru,1990,187886.0,Intis
Peru,1991,0.7725,New Soles
Peru,1992,1.2458,New Soles
Peru,1993,1.9883,New Soles
Peru,1994,2.195,New Soles
Peru,1995,2.2533,New Soles
Peru,1996,2.4533,New Soles
Peru,1997,2.6642,New Soles
Peru,1998,2.93,New Soles
Peru,1999,3.3833,New Soles
Peru,2000,3.49,New Soles
Peru,2001,3.5068,New Soles
Peru,2002,3.5165,New Soles
Peru,2003,3.4785,New Soles
Peru,2004,3.4132,New Soles
Peru,2005,3.2958,New Soles
Peru,2006,3.2744,New Soles
Peru,2007,3.128,New Soles
Peru,2008,2.9244,New Soles
Peru,2009,3.0115,New Soles
Peru,2010,2.8251,New Soles
Peru,2011,2.754,New Soles
Peru,2012,2.638,New Soles
Peru,2013,2.702,New Soles
Peru,2014,2.84,New Soles
Peru,2015,3.18,New Soles
Peru,2016,3.3266,New Soles
Peru,2017,3.223,New Soles
Peru,2018,3.29,New Soles
Peru,2019,3.34,New Soles
Peru,2020,3.49,New Soles
Peru,2021,3.88,New Soles
Peru,2022,3.834,New Soles
Peru,2023,3.7416,New Soles
Peru,2024,3.7538,New Soles
Philippines,1948,2.0,Peso
Philippines,1949,2.0,Peso
Philippines,1950,2.0,Peso
Philippines,1951,2.0,Peso
Philippines,1952,2.0,Peso
Philippines,1953,2.0,Peso
Philippines,1954,2.0,Peso
Philippines,1955,2.0,Peso
Philippines,1956,2.0,Peso
Philippines,1957,2.0,Peso
Philippines,1958,2.0,Peso
Philippines,1959,2.0,Peso
Philippines,1960,2.015,Peso
Philippines,1961,2.02,Peso
Philippines,1962,3.728,Peso
Philippines,1963,3.91,Peso
Philippines,1964,3.91,Peso
Philippines,1965,3.909,Peso
Philippines,1966,3.9,Peso
Philippines,1967,3.9,Peso
Philippines,1968,3.9,Peso
Philippines,1969,3.9,Peso
Philippines,1970,5.904,Peso
Philippines,1971,6.432,Peso
Philippines,1972,6.675,Peso
Philippines,1973,6.756,Peso
Philippines,1974,6.788,Peso
Philippines,1975,7.248,Peso
Philippines,1976,7.44,Peso
Philippines,1977,7.403,Peso
Philippines,1978,7.366,Peso
Philippines,1979,7.378,Peso
Philippines,1980,7.511,Peso
Philippines,1981,7.9,Peso
Philippines,1982,8.54,Peso
Philippines,1983,11.113,Peso
Philippines,1984,16.699,Peso
Philippines,1985,18.607,Peso
Philippines,1986,20.386,Peso
Philippines,1987,20.568,Peso
Philippines,1988,21.095,Peso
Philippines,1989,21.737,Peso
Philippines,1990,24.311,Peso
Philippines,1991,27.479,Peso
Philippines,1992,25.512,Peso
Philippines,1993,27.12,Peso
Philippines,1994,26.417,Peso
Philippines,1995,25.715,Peso
Philippines,1996,26.216,Peso
Philippines,1997,29.471,Peso
Philippines,1998,40.893,Peso
Philippines,1999,39.089,Peso
Philippines,2000,44.192,Peso
Philippines,2001,50.993,Peso
Philippines,2002,51.604,Peso
Philippines,2003,54.203,Peso
Philippines,2004,56.04,Peso
Philippines,2005,55.086,Peso
Philippines,2006,51.314,Peso
Philippines,2007,46.148,Peso
Philippines,2008,44.323,Peso
Philippines,2009,47.68,Peso
Philippines,2010,45.11,Peso
Philippines,2011,43.313,Peso
Philippines,2012,42.229,Peso
Philippines,2013,42.446,Peso
Philippines,2014,44.395,Peso
Philippines,2015,45.5,Peso
Philippines,2016,47.492,Peso
Philippines,2017,50.404,Peso
Philippines,2018,52.661,Peso
Philippines,2019,51.8,Peso
Philippines,2020,49.62,Peso
Philippines,2021,49.255,Peso
Philippines,2022,54.478,Peso
Philippines,2023,55.63,Peso
Philippines,2024,57.291,Peso
Portugal,1916,1.4596,Escudo
Portugal,1917,1.5067,Escudo
Portugal,1918,1.5744,Escudo
Portugal,1921,10.0231,Escudo
Portugal,1922,14.9925,Escudo
Portugal,1923,23.5145,Escudo
Portugal,1924,29.5421,Escudo
Portugal,1925,19.8425,Escudo
Portugal,1926,19.5107,Escudo
Portugal,1927,19.8847,Escudo
Portugal,1928,22.3839,Escudo
Portugal,1929,22.3644,Escudo
Portugal,1930,22.2519,Escudo
Portugal,1931,23.5655,Escudo
Portugal,1932,31.2891,Escudo
Portugal,1933,25.533,Escudo
Portugal,1934,21.6972,Escudo
Portugal,1935,22.4341,Escudo
Portugal,1936,22.1582,Escudo
Portugal,1937,22.3254,Escudo
Portugal,1938,22.5902,Escudo
Portugal,1939,24.7678,Escudo
Portugal,1940,26.9469,Escudo
Portugal,1941,24.9856,Escudo
Portugal,1946,24.6907,Escudo
Portugal,1947,24.8305,Escudo
Portugal,1948,24.8861,Escudo
Portugal,1949,25.7732,Escudo
Portugal,1950,28.8151,Escudo
Portugal,1951,28.7861,Escudo
Portugal,1952,28.6919,Escudo
Portugal,1953,28.664,Escudo
Portugal,1954,28.6533,Escudo
Portugal,1955,28.6533,Escudo
Portugal,1956,28.6533,Escudo
Portugal,1957,28.6533,Escudo
Portugal,1958,28.6533,Escudo
Portugal,1959,28.5984,Escudo
Portugal,1960,28.6229,Escudo
Portugal,1961,28.6459,Escudo
Portugal,1962,28.5829,Escudo
Portugal,1963,28.6607,Escudo
Portugal,1964,28.7356,Escudo
Portugal,1965,28.7117,Escudo
Portugal,1966,28.715,Escudo
Portugal,1967,28.7488,Escudo
Portugal,1968,28.6829,Escudo
Portugal,1969,28.5608,Escudo
Portugal,1970,28.5894,Escudo
Portugal,1971,28.204,Escudo
Portugal,1972,27.0102,Escudo
Portugal,1973,24.3427,Escudo
Portugal,1974,25.3126,Escudo
Portugal,1975,25.4544,Escudo
Portugal,1976,30.1577,Escudo
Portugal,1977,38.1185,Escudo
Portugal,1978,43.8943,Escudo
Portugal,1979,48.953,Escudo
Portugal,1980,50.082,Escudo
Portugal,1981,61.739,Escudo
Portugal,1982,80.101,Escudo
Portugal,1983,111.61,Escudo
Portugal,1984,147.7,Escudo
Portugal,1985,172.07,Escudo
Portugal,1986,149.8,Escudo
Portugal,1987,141.2,Escudo
Portugal,1988,144.27,Escudo
Portugal,1989,157.53,Escudo
Portugal,1990,142.7,Escudo
Portugal,1991,144.77,Escudo
Portugal,1992,135.07,Escudo
Portugal,1993,161.08,Escudo
Portugal,1994,165.93,Escudo
Portugal,1995,149.88,Escudo
Portugal,1996,154.28,Escudo
Portugal,1997,175.44,Escudo
Portugal,1998,180.25,Escudo
Portugal,1999,213.57,Escudo
Singapore,1981,2.1053,Singapore Dollar
Singapore,1982,2.1406,Singapore Dollar
Singapore,1983,2.1136,Singapore Dollar
Singapore,1984,2.1325,Singapore Dollar
Singapore,1985,2.2008,Singapore Dollar
Singapore,1986,2.1783,Singapore Dollar
Singapore,1987,2.1059,Singapore Dollar
Singapore,1988,2.0133,Singapore Dollar
Singapore,1989,1.9511,Singapore Dollar
Singapore,1990,1.8134,Singapore Dollar
Singapore,1991,1.7283,Singapore Dollar
Singapore,1992,1.6294,Singapore Dollar
Singapore,1993,1.6158,Singapore Dollar
Singapore,1994,1.5275,Singapore Dollar
Singapore,1995,1.4171,Singapore Dollar
Singapore,1996,1.41,Singapore Dollar
Singapore,1997,1.4857,Singapore Dollar
Singapore,1998,1.6722,Singapore Dollar
Singapore,1999,1.6951,Singapore Dollar
Singapore,2000,1.725,Singapore Dollar
Singapore,2001,1.793,Singapore Dollar
Singapore,2002,1.7908,Singapore Dollar
Singapore,2003,1.7429,Singapore Dollar
Singapore,2004,1.6902,Singapore Dollar
Singapore,2005,1.6639,Singapore Dollar
Singapore,2006,1.5882,Singapore Dollar
Singapore,2007,1.5065,Singapore Dollar
Singapore,2008,1.414,Singapore Dollar
Singapore,2009,1.4543,Singapore Dollar
Singapore,2010,1.3629,Singapore Dollar
Singapore,2011,1.257,Singapore Dollar
Singapore,2012,1.2492,Singapore Dollar
Singapore,2013,1.2511,Singapore Dollar
Singapore,2014,1.2665,Singapore Dollar
Singapore,2015,1.3746,Singapore Dollar
Singapore,2016,1.3815,Singapore Dollar
Singapore,2017,1.3809,Singapore Dollar
Singapore,2018,1.3488,Singapore Dollar
Singapore,2019,1.36,Singapore Dollar
Singapore,2020,1.38,Singapore Dollar
Singapore,2021,1.3435,Singapore Dollar
Singapore,2022,1.3787,Singapore Dollar
Singapore,2023,1.3428,Singapore Dollar
Singapore,2024,1.3365,Singapore Dollar
South Africa,1928,0.2065,South African Pounds
South Africa,1929,0.2069,South African Pounds
South Africa,1930,0.2067,South African Pounds
South Africa,1931,0.208,South African Pounds
South Africa,1932,0.2098,South African Pounds
South Africa,1933,0.241,South African Pounds
South Africa,1934,0.2007,South African Pounds
South Africa,1935,0.2063,South African Pounds
South Africa,1936,0.2034,South African Pounds
South Africa,1937,0.2042,South African Pounds
South Africa,1938,0.2065,South African Pounds
South Africa,1939,0.2272,South African Pounds
South Africa,1940,0.2513,South African Pounds
South Africa,1941,0.2513,South African Pounds
South Africa,1942,0.2513,South African Pounds
South Africa,1943,0.2513,South African Pounds
South Africa,1944,0.2513,South African Pounds
South Africa,1945,0.2506,South African Pounds
South Africa,1946,0.2497,South African Pounds
South Africa,1947,0.2495,South African Pounds
South Africa,1948,0.2495,South African Pounds
South Africa,1949,0.2728,South African Pounds
South Africa,1950,0.3592,South African Pounds
South Africa,1951,0.3593,South African Pounds
South Africa,1952,0.3595,South African Pounds
South Africa,1953,0.3569,South African Pounds
South Africa,1954,0.3574,South African Pounds
South Africa,1955,0.3596,South African Pounds
South Africa,1956,0.359,South African Pounds
South Africa,1957,0.3593,South African Pounds
South Africa,1958,0.3572,South African Pounds
South Africa,1959,0.3574,South African Pounds
South Africa,1960,0.3575,South African Pounds
South Africa,1961,0.7164,Rand
South Africa,1962,0.7149,Rand
South Africa,1963,0.7169,Rand
South Africa,1964,0.719,Rand
South Africa,1965,0.718,Rand
South Africa,1966,0.7188,Rand
South Africa,1967,0.719,Rand
South Africa,1968,0.7189,Rand
South Africa,1969,0.7199,Rand
South Africa,1970,0.7182,Rand
South Africa,1971,0.7128,Rand
South Africa,1972,0.7726,Rand
South Africa,1973,0.695,Rand
South Africa,1974,0.6804,Rand
South Africa,1975,0.7328,Rand
South Africa,1976,0.8707,Rand
South Africa,1977,0.8696,Rand
South Africa,1978,0.8695,Rand
South Africa,1979,0.8423,Rand
South Africa,1980,0.778,Rand
South Africa,1981,0.8713,Rand
South Africa,1982,1.0835,Rand
South Africa,1983,1.113,Rand
South Africa,1984,1.4382,Rand
South Africa,1985,2.2343,Rand
South Africa,1986,2.2919,Rand
South Africa,1987,2.0385,Rand
South Africa,1988,2.277,Rand
South Africa,1989,2.6214,Rand
South Africa,1990,2.5885,Rand
South Africa,1991,2.7633,Rand
South Africa,1992,2.8524,Rand
South Africa,1993,3.2729,Rand
South Africa,1994,3.5526,Rand
South Africa,1995,3.6284,Rand
South Africa,1996,4.3011,Rand
South Africa,1997,4.6072,Rand
South Africa,1998,5.5417,Rand
South Africa,1999,6.1191,Rand
South Africa,2000,6.9468,Rand
South Africa,2001,8.6093,Rand
South Africa,2002,10.5176,Rand
South Africa,2003,7.555,Rand
South Africa,2004,6.4402,Rand
South Africa,2005,6.3606,Rand
South Africa,2006,6.7668,Rand
South Africa,2007,7.0477,Rand
South Africa,2008,8.248,Rand
South Africa,2009,8.4117,Rand
South Africa,2010,7.3161,Rand
South Africa,2011,7.251,Rand
South Africa,2012,8.2014,Rand
South Africa,2013,9.6436,Rand
South Africa,2014,10.842,Rand
South Africa,2015,12.7645,Rand
South Africa,2016,14.7096,Rand
South Africa,2017,13.3338,Rand
South Africa,2018,13.2409,Rand
South Africa,2019,14.45,Rand
South Africa,2020,16.46,Rand
South Africa,2021,14.7787,Rand
South Africa,2022,16.3559,Rand
South Africa,2023,18.4502,Rand
South Africa,2024,18.3378,Rand
Spain,1850,5.0,Peseta
Spain,1851,5.0,Peseta
Spain,1852,5.0,Peseta
Spain,1853,4.9,Peseta
Spain,1854,4.9,Peseta
Spain,1855,5.0,Peseta
Spain,1856,5.0,Peseta
Spain,1857,5.0,Peseta
Spain,1858,5.1,Peseta
Spain,1859,5.0,Peseta
Spain,1860,4.9,Peseta
Spain,1861,5.0,Peseta
Spain,1862,5.0,Peseta
Spain,1863,5.0,Peseta
Spain,1864,5.1,Peseta
Spain,1865,5.0,Peseta
Spain,1866,5.0,Peseta
Spain,1867,5.0,Peseta
Spain,1868,5.1,Peseta
Spain,1869,5.0,Peseta
Spain,1870,5.0,Peseta
Spain,1871,4.9,Peseta
Spain,1872,5.0,Peseta
Spain,1873,5.1,Peseta
Spain,1874,5.1,Peseta
Spain,1875,5.1,Peseta
Spain,1876,5.1,Peseta
Spain,1877,5.2,Peseta
Spain,1878,5.2,Peseta
Spain,1879,5.2,Peseta
Spain,1880,5.1,Peseta
Spain,1881,5.2,Peseta
Spain,1882,5.3,Peseta
Spain,1883,5.3,Peseta
Spain,1884,5.2,Peseta
Spain,1885,5.3,Peseta
Spain,1886,5.3,Peseta
Spain,1887,5.2,Peseta
Spain,1888,5.3,Peseta
Spain,1889,5.4,Peseta
Spain,1890,5.4,Peseta
Spain,1891,5.5,Peseta
Spain,1892,6.0,Peseta
Spain,1893,6.2,Peseta
Spain,1894,6.2,Peseta
Spain,1895,6.0,Peseta
Spain,1896,6.3,Peseta
Spain,1897,6.7,Peseta
Spain,1898,8.1,Peseta
Spain,1899,6.5,Peseta
Spain,1900,6.7,Peseta
Spain,1901,7.2,Peseta
Spain,1902,7.0,Peseta
Spain,1903,7.0,Peseta
Spain,1904,7.1,Peseta
Spain,1905,6.8,Peseta
Spain,1906,5.9,Peseta
Spain,1907,5.8,Peseta
Spain,1908,5.8,Peseta
Spain,1909,5.6,Peseta
Spain,1910,5.6,Peseta
Spain,1911,5.6,Peseta
Spain,1912,5.6,Peseta
Spain,1913,5.6,Peseta
Spain,1914,5.4,Peseta
Spain,1915,5.2654,Peseta
Spain,1916,5.0032,Peseta
Spain,1917,4.4229,Peseta
Spain,1918,4.0587,Peseta
Spain,1919,5.0446,Peseta
Spain,1920,6.2743,Peseta
Spain,1921,7.3901,Peseta
Spain,1922,6.4588,Peseta
Spain,1923,6.919,Peseta
Spain,1924,7.4977,Peseta
Spain,1925,6.9714,Peseta
Spain,1926,6.7133,Peseta
Spain,1927,5.8619,Peseta
Spain,1928,6.0262,Peseta
Spain,1929,6.8105,Peseta
Spain,1930,8.5712,Peseta
Spain,1931,10.4764,Peseta
Spain,1932,12.4319,Peseta
Spain,1933,9.3293,Peseta
Spain,1934,7.3448,Peseta
Spain,1935,7.3109,Peseta
Spain,1936,8.121,Peseta
Spain,1937,16.5218,Peseta
Spain,1938,17.8571,Peseta
Spain,1939,9.4072,Peseta
Spain,1940,10.7277,Peseta
Spain,1941,10.9529,Peseta
Spain,1946,10.95,Peseta
Spain,1947,10.95,Peseta
Spain,1948,10.95,Peseta
Spain,1958,41.9992,Peseta
Spain,1959,48.5932,Peseta
Spain,1960,60.1142,Peseta
Spain,1961,60.0853,Peseta
Spain,1962,60.0456,Peseta
Spain,1963,60.0096,Peseta
Spain,1964,60.0132,Peseta
Spain,1965,60.0168,Peseta
Spain,1966,60.0565,Peseta
Spain,1967,61.0389,Peseta
Spain,1968,70.0673,Peseta
Spain,1969,70.0967,Peseta
Spain,1970,70.028,Peseta
Spain,1971,69.5265,Peseta
Spain,1972,64.2715,Peseta
Spain,1973,58.214,Peseta
Spain,1974,57.6801,Peseta
Spain,1975,57.3921,Peseta
Spain,1976,66.8539,Peseta
Spain,1977,75.2615,Peseta
Spain,1978,76.4935,Peseta
Spain,1979,67.158,Peseta
Spain,1980,71.758,Peseta
Spain,1981,92.396,Peseta
Spain,1982,110.09,Peseta
Spain,1983,143.5,Peseta
Spain,1984,160.78,Peseta
Spain,1985,169.98,Peseta
Spain,1986,140.04,Peseta
Spain,1987,123.54,Peseta
Spain,1988,116.53,Peseta
Spain,1989,118.44,Peseta
Spain,1990,101.96,Peseta
Spain,1991,104.01,Peseta
Spain,1992,102.38,Peseta
Spain,1993,127.48,Peseta
Spain,1994,133.88,Peseta
Spain,1995,124.64,Peseta
Spain,1996,126.68,Peseta
Spain,1997,146.53,Peseta
Spain,1998,149.41,Peseta
Spain,1999,177.25,Peseta
Sri Lanka,1971,5.547,Rupee
Sri Lanka,1972,6.227,Rupee
Sri Lanka,1973,6.364,Rupee
Sri Lanka,1974,6.676,Rupee
Sri Lanka,1975,6.952,Rupee
