,country,year,exchange_rate,currency_name
2515,Portugal,1976,30.1577,Escudo
2516,Portugal,1977,38.1185,Escudo
2517,Portugal,1978,43.8943,Escudo
2518,Portugal,1979,48.9530,Escudo
2519,Portugal,1980,50.0820,Escudo
2520,Portugal,1981,61.7390,Escudo
2521,Portugal,1982,80.1010,Escudo
2522,Portugal,1983,111.6100,Escudo
2523,Portugal,1984,147.7000,Escudo
2524,Portugal,1985,172.0700,Escudo
2525,Portugal,1986,149.8000,Escudo
2526,Portugal,1987,141.2000,Escudo
2527,Portugal,1988,144.2700,Escudo
2528,Portugal,1989,157.5300,Escudo
2529,Portugal,1990,142.7000,Escudo
2530,Portugal,1991,144.7700,Escudo
2531,Portugal,1992,135.0700,Escudo
2532,Portugal,1993,161.0800,Escudo
2533,Portugal,1994,165.9300,Escudo
2534,Portugal,1995,149.8800,Escudo
2535,Portugal,1996,154.2800,Escudo
2536,Portugal,1997,175.4400,Escudo
2537,Portugal,1998,180.2500,Escudo
2538,Portugal,1999,213.5700,Escudo
2540,Singapore,1981,2.1053,Singapore Dollar
2541,Singapore,1982,2.1406,Singapore Dollar
2542,Singapore,1983,2.1136,Singapore Dollar
2543,Singapore,1984,2.1325,Singapore Dollar
2544,Singapore,1985,2.2008,Singapore Dollar
2545,Singapore,1986,2.1783,Singapore Dollar
2546,Singapore,1987,2.1059,Singapore Dollar
2547,Singapore,1988,2.0133,Singapore Dollar
2548,Singapore,1989,1.9511,Singapore Dollar
2549,Singapore,1990,1.8134,Singapore Dollar
2550,Singapore,1991,1.7283,Singapore Dollar
2551,Singapore,1992,1.6294,Singapore Dollar
2552,Singapore,1993,1.6158,Singapore Dollar
2553,Singapore,1994,1.5275,Singapore Dollar
2554,Singapore,1995,1.4171,Singapore Dollar
2555,Singapore,1996,1.4100,Singapore Dollar
2556,Singapore,1997,1.4857,Singapore Dollar
2557,Singapore,1998,1.6722,Singapore Dollar
2558,Singapore,1999,1.6951,Singapore Dollar
2559,Singapore,2000,1.7250,Singapore Dollar
2560,Singapore,2001,1.7930,Singapore Dollar
2561,Singapore,2002,1.7908,Singapore Dollar
2562,Singapore,2003,1.7429,Singapore Dollar
2563,Singapore,2004,1.6902,Singapore Dollar
2564,Singapore,2005,1.6639,Singapore Dollar
2565,Singapore,2006,1.5882,Singapore Dollar
2566,Singapore,2007,1.5065,Singapore Dollar
2567,Singapore,2008,1.4140,Singapore Dollar
2568,Singapore,2009,1.4543,Singapore Dollar
2569,Singapore,2010,1.3629,Singapore Dollar
2570,Singapore,2011,1.2570,Singapore Dollar
2571,Singapore,2012,1.2492,Singapore Dollar
2572,Singapore,2013,1.2511,Singapore Dollar
2573,Singapore,2014,1.2665,Singapore Dollar
2574,Singapore,2015,1.3746,Singapore Dollar
2575,Singapore,2016,1.3815,Singapore Dollar
2576,Singapore,2017,1.3809,Singapore Dollar
2577,Singapore,2018,1.3488,Singapore Dollar
2578,Singapore,2019,1.3600,Singapore Dollar
2579,Singapore,2020,1.3800,Singapore Dollar
2580,Singapore,2021,1.3435,Singapore Dollar
2581,Singapore,2022,1.3787,Singapore Dollar
2582,Singapore,2023,1.3428,Singapore Dollar
2583,Singapore,2024,1.3365,Singapore Dollar
2585,South Africa,1928,0.2065,South African Pounds
2586,South Africa,1929,0.2069,South African Pounds
2587,South Africa,1930,0.2067,South African Pounds
2588,South Africa,1931,0.2080,South African Pounds
2589,South Africa,1932,0.2098,South African Pounds
2590,South Africa,1933,0.2410,South African Pounds
2591,South Africa,1934,0.2007,South African Pounds
2592,South Africa,1935,0.2063,South African Pounds
2593,South Africa,1936,0.2034,South African Pounds
2594,South Africa,1937,0.2042,South African Pounds
2595,South Africa,1938,0.2065,South African Pounds
2596,South Africa,1939,0.2272,South African Pounds
2597,South Africa,1940,0.2513,South African Pounds
2598,South Africa,1941,0.2513,South African Pounds
2599,South Africa,1942,0.2513,South African Pounds
2600,South Africa,1943,0.2513,South African Pounds
2601,South Africa,1944,0.2513,South African Pounds
2602,South Africa,1945,0.2506,South African Pounds
2603,South Africa,1946,0.2497,South African Pounds
2604,South Africa,1947,0.2495,South African Pounds
2605,South Africa,1948,0.2495,South African Pounds
2606,South Africa,1949,0.2728,South African Pounds
2607,South Africa,1950,0.3592,South African Pounds
2608,South Africa,1951,0.3593,South African Pounds
2609,South Africa,1952,0.3595,South African Pounds
2610,South Africa,1953,0.3569,South African Pounds
2611,South Africa,1954,0.3574,South African Pounds
2612,South Africa,1955,0.3596,South African Pounds
2613,South Africa,1956,0.3590,South African Pounds
2614,South Africa,1957,0.3593,South African Pounds
2615,South Africa,1958,0.3572,South African Pounds
2616,South Africa,1959,0.3574,South African Pounds
2617,South Africa,1960,0.3575,South African Pounds
2618,South Africa,1961,0.7164,Rand
2619,South Africa,1962,0.7149,Rand
2620,South Africa,1963,0.7169,Rand
2621,South Africa,1964,0.7190,Rand
2622,South Africa,1965,0.7180,Rand
2623,South Africa,1966,0.7188,Rand
2624,South Africa,1967,0.7190,Rand
2625,South Africa,1968,0.7189,Rand
2626,South Africa,1969,0.7199,Rand
2627,South Africa,1970,0.7182,Rand
2628,South Africa,1971,0.7128,Rand
2629,South Africa,1972,0.7726,Rand
2630,South Africa,1973,0.6950,Rand
2631,South Africa,1974,0.6804,Rand
2632,South Africa,1975,0.7328,Rand
2633,South Africa,1976,0.8707,Rand
2634,South Africa,1977,0.8696,Rand
2635,South Africa,1978,0.8695,Rand
2636,South Africa,1979,0.8423,Rand
2637,South Africa,1980,0.7780,Rand
2638,South Africa,1981,0.8713,Rand
2639,South Africa,1982,1.0835,Rand
2640,South Africa,1983,1.1130,Rand
2641,South Africa,1984,1.4382,Rand
2642,South Africa,1985,2.2343,Rand
2643,South Africa,1986,2.2919,Rand
2644,South Africa,1987,2.0385,Rand
2645,South Africa,1988,2.2770,Rand
2646,South Africa,1989,2.6214,Rand
2647,South Africa,1990,2.5885,Rand
2648,South Africa,1991,2.7633,Rand
2649,South Africa,1992,2.8524,Rand
2650,South Africa,1993,3.2729,Rand
2651,South Africa,1994,3.5526,Rand
2652,South Africa,1995,3.6284,Rand
2653,South Africa,1996,4.3011,Rand
2654,South Africa,1997,4.6072,Rand
2655,South Africa,1998,5.5417,Rand
2656,South Africa,1999,6.1191,Rand
2657,South Africa,2000,6.9468,Rand
2658,South Africa,2001,8.6093,Rand
2659,South Africa,2002,10.5176,Rand
2660,South Africa,2003,7.5550,Rand
2661,South Africa,2004,6.4402,Rand
2662,South Africa,2005,6.3606,Rand
2663,South Africa,2006,6.7668,Rand
2664,South Africa,2007,7.0477,Rand
2665,South Africa,2008,8.2480,Rand
2666,South Africa,2009,8.4117,Rand
2667,South Africa,2010,7.3161,Rand
2668,South Africa,2011,7.2510,Rand
2669,South Africa,2012,8.2014,Rand
2670,South Africa,2013,9.6436,Rand
2671,South Africa,2014,10.8420,Rand
2672,South Africa,2015,12.7645,Rand
2673,South Africa,2016,14.7096,Rand
2674,South Africa,2017,13.3338,Rand
2675,South Africa,2018,13.2409,Rand
2676,South Africa,2019,14.4500,Rand
2677,South Africa,2020,16.4600,Rand
2678,South Africa,2021,14.7787,Rand
2679,South Africa,2022,16.3559,Rand
2680,South Africa,2023,18.4502,Rand
2681,South Africa,2024,18.3378,Rand
2683,Spain,1850,5.0000,Peseta
2684,Spain,1851,5.0000,Peseta
2685,Spain,1852,5.0000,Peseta
2686,Spain,1853,4.9000,Peseta
2687,Spain,1854,4.9000,Peseta
2688,Spain,1855,5.0000,Peseta
2689,Spain,1856,5.0000,Peseta
2690,Spain,1857,5.0000,Peseta
2691,Spain,1858,5.1000,Peseta
2692,Spain,1859,5.0000,Peseta
2693,Spain,1860,4.9000,Peseta
2694,Spain,1861,5.0000,Peseta
2695,Spain,1862,5.0000,Peseta
2696,Spain,1863,5.0000,Peseta
2697,Spain,1864,5.1000,Peseta
2698,Spain,1865,5.0000,Peseta
2699,Spain,1866,5.0000,Peseta
2700,Spain,1867,5.0000,Peseta
2701,Spain,1868,5.1000,Peseta
2702,Spain,1869,5.0000,Peseta
2703,Spain,1870,5.0000,Peseta
2704,Spain,1871,4.9000,Peseta
2705,Spain,1872,5.0000,Peseta
2706,Spain,1873,5.1000,Peseta
2707,Spain,1874,5.1000,Peseta
2708,Spain,1875,5.1000,Peseta
2709,Spain,1876,5.1000,Peseta
2710,Spain,1877,5.2000,Peseta
2711,Spain,1878,5.2000,Peseta
2712,Spain,1879,5.2000,Peseta
2713,Spain,1880,5.1000,Peseta
2714,Spain,1881,5.2000,Peseta
2715,Spain,1882,5.3000,Peseta
2716,Spain,1883,5.3000,Peseta
2717,Spain,1884,5.2000,Peseta
2718,Spain,1885,5.3000,Peseta
2719,Spain,1886,5.3000,Peseta
2720,Spain,1887,5.2000,Peseta
2721,Spain,1888,5.3000,Peseta
2722,Spain,1889,5.4000,Peseta
2723,Spain,1890,5.4000,Peseta
2724,Spain,1891,5.5000,Peseta
2725,Spain,1892,6.0000,Peseta
2726,Spain,1893,6.2000,Peseta
2727,Spain,1894,6.2000,Peseta
2728,Spain,1895,6.0000,Peseta
2729,Spain,1896,6.3000,Peseta
2730,Spain,1897,6.7000,Peseta
2731,Spain,1898,8.1000,Peseta
2732,Spain,1899,6.5000,Peseta
2733,Spain,1900,6.7000,Peseta
2734,Spain,1901,7.2000,Peseta
2735,Spain,1902,7.0000,Peseta
2736,Spain,1903,7.0000,Peseta
2737,Spain,1904,7.1000,Peseta
2738,Spain,1905,6.8000,Peseta
2739,Spain,1906,5.9000,Peseta
2740,Spain,1907,5.8000,Peseta
2741,Spain,1908,5.8000,Peseta
2742,Spain,1909,5.6000,Peseta
2743,Spain,1910,5.6000,Peseta
2744,Spain,1911,5.6000,Peseta
2745,Spain,1912,5.6000,Peseta
2746,Spain,1913,5.6000,Peseta
2747,Spain,1914,5.4000,Peseta
2748,Spain,1915,5.2654,Peseta
2749,Spain,1916,5.0032,Peseta
2750,Spain,1917,4.4229,Peseta
2751,Spain,1918,4.0587,Peseta
2752,Spain,1919,5.0446,Peseta
2753,Spain,1920,6.2743,Peseta
2754,Spain,1921,7.3901,Peseta
2755,Spain,1922,6.4588,Peseta
2756,Spain,1923,6.9190,Peseta
2757,Spain,1924,7.4977,Peseta
2758,Spain,1925,6.9714,Peseta
2759,Spain,1926,6.7133,Peseta
2760,Spain,1927,5.8619,Peseta
2761,Spain,1928,6.0262,Peseta
2762,Spain,1929,6.8105,Peseta
2763,Spain,1930,8.5712,Peseta
2764,Spain,1931,10.4764,Peseta
2765,Spain,1932,12.4319,Peseta
2766,Spain,1933,9.3293,Peseta
2767,Spain,1934,7.3448,Peseta
2768,Spain,1935,7.3109,Peseta
2769,Spain,1936,8.1210,Peseta
2770,Spain,1937,16.5218,Peseta
2771,Spain,1938,17.8571,Peseta
2772,Spain,1939,9.4072,Peseta
2773,Spain,1940,10.7277,Peseta
2774,Spain,1941,10.9529,Peseta
2775,Spain,1946,10.9500,Peseta
2776,Spain,1947,10.9500,Peseta
2777,Spain,1948,10.9500,Peseta
2778,Spain,1958,41.9992,Peseta
2779,Spain,1959,48.5932,Peseta
2780,Spain,1960,60.1142,Peseta
2781,Spain,1961,60.0853,Peseta
2782,Spain,1962,60.0456,Peseta
2783,Spain,1963,60.0096,Peseta
2784,Spain,1964,60.0132,Peseta
2785,Spain,1965,60.0168,Peseta
2786,Spain,1966,60.0565,Peseta
2787,Spain,1967,61.0389,Peseta
2788,Spain,1968,70.0673,Peseta
2789,Spain,1969,70.0967,Peseta
2790,Spain,1970,70.0280,Peseta
2791,Spain,1971,69.5265,Peseta
2792,Spain,1972,64.2715,Peseta
2793,Spain,1973,58.2140,Peseta
2794,Spain,1974,57.6801,Peseta
2795,Spain,1975,57.3921,Peseta
2796,Spain,1976,66.8539,Peseta
2797,Spain,1977,75.2615,Peseta
2798,Spain,1978,76.4935,Peseta
2799,Spain,1979,67.1580,Peseta
2800,Spain,1980,71.7580,Peseta
2801,Spain,1981,92.3960,Peseta
2802,Spain,1982,110.0900,Peseta
2803,Spain,1983,143.5000,Peseta
2804,Spain,1984,160.7800,Peseta
2805,Spain,1985,169.9800,Peseta
2806,Spain,1986,140.0400,Peseta
2807,Spain,1987,123.5400,Peseta
2808,Spain,1988,116.5300,Peseta
2809,Spain,1989,118.4400,Peseta
2810,Spain,1990,101.9600,Peseta
2811,Spain,1991,104.0100,Peseta
2812,Spain,1992,102.3800,Peseta
2813,Spain,1993,127.4800,Peseta
2814,Spain,1994,133.8800,Peseta
2815,Spain,1995,124.6400,Peseta
2816,Spain,1996,126.6800,Peseta
2817,Spain,1997,146.5300,Peseta
2818,Spain,1998,149.4100,Peseta
2819,Spain,1999,177.2500,Peseta
2821,Sri Lanka,1971,5.547,Rupee
2822,Sri Lanka,1972,6.227,Rupee
2823,Sri Lanka,1973,6.364,Rupee
2824,Sri Lanka,1974,6.676,Rupee
2825,Sri Lanka,1975,6.952,Rupee
2826,Sri Lanka,1976,8.398,Rupee
2827,Sri Lanka,1977,8.358,Rupee
2828,Sri Lanka,1978,15.667,Rupee
2829,Sri Lanka,1979,15.570,Rupee
2830,Sri Lanka,1980,16.167,Rupee
2831,Sri Lanka,1981,18.967,Rupee
2832,Sri Lanka,1982,20.756,Rupee
2833,Sri Lanka,1983,23.510,Rupee
2834,Sri Lanka,1984,25.428,Rupee
2835,Sri Lanka,1985,27.187,Rupee
2836,Sri Lanka,1986,27.934,Rupee
2837,Sri Lanka,1987,29.472,Rupee
2838,Sri Lanka,1988,31.820,Rupee
2839,Sri Lanka,1989,35.947,Rupee
2840,Sri Lanka,1990,40.078,Rupee
2841,Sri Lanka,1991,41.200,Rupee
2842,Sri Lanka,1992,44.013,Rupee
2843,Sri Lanka,1993,48.211,Rupee
2844,Sri Lanka,1994,49.170,Rupee
2845,Sri Lanka,1995,51.047,Rupee
2846,Sri Lanka,1996,55.289,Rupee
2847,Sri Lanka,1997,59.026,Rupee
2848,Sri Lanka,1998,65.005,Rupee
2849,Sri Lanka,1999,70.868,Rupee
2850,Sri Lanka,2000,76.964,Rupee
2851,Sri Lanka,2001,89.602,Rupee
2852,Sri Lanka,2002,95.773,Rupee
2853,Sri Lanka,2003,96.541,Rupee
2854,Sri Lanka,2004,101.268,Rupee
2855,Sri Lanka,2005,100.383,Rupee
2856,Sri Lanka,2006,103.940,Rupee
2857,Sri Lanka,2007,110.620,Rupee
2858,Sri Lanka,2008,108.298,Rupee
2859,Sri Lanka,2009,114.909,Rupee
2860,Sri Lanka,2010,112.990,Rupee
2861,Sri Lanka,2011,110.469,Rupee
2862,Sri Lanka,2012,127.539,Rupee
2863,Sri Lanka,2013,129.046,Rupee
2864,Sri Lanka,2014,130.536,Rupee
2865,Sri Lanka,2015,135.869,Rupee
2866,Sri Lanka,2016,145.582,Rupee
2867,Sri Lanka,2017,152.447,Rupee
2868,Sri Lanka,2018,162.465,Rupee
2869,Sri Lanka,2019,178.740,Rupee
2870,Sri Lanka,2020,185.590,Rupee
2871,Sri Lanka,2021,198.764,Rupee
2872,Sri Lanka,2022,320.837,Rupee
2873,Sri Lanka,2023,327.102,Rupee
2874,Sri Lanka,2024,301.703,Rupee
2876,Sweden,1915,3.8619,Kronor
2877,Sweden,1916,3.4555,Kronor
2878,Sweden,1917,3.0576,Kronor
2879,Sweden,1918,3.0272,Kronor
2880,Sweden,1919,3.9151,Kronor
2881,Sweden,1920,4.8795,Kronor
2882,Sweden,1921,4.3609,Kronor
2883,Sweden,1922,3.8217,Kronor
2884,Sweden,1923,3.7658,Kronor
2885,Sweden,1924,3.7704,Kronor
2886,Sweden,1925,3.7247,Kronor
2887,Sweden,1926,3.7363,Kronor
2888,Sweden,1927,3.7293,Kronor
2889,Sweden,1928,3.7313,Kronor
2890,Sweden,1929,3.7336,Kronor
2891,Sweden,1930,3.7238,Kronor
2892,Sweden,1931,3.9598,Kronor
2893,Sweden,1932,5.4139,Kronor
2894,Sweden,1933,4.5388,Kronor
2895,Sweden,1934,3.8489,Kronor
2896,Sweden,1935,3.9571,Kronor
2897,Sweden,1936,3.9022,Kronor
2898,Sweden,1937,3.9236,Kronor
2899,Sweden,1938,3.9687,Kronor
2900,Sweden,1939,4.1683,Kronor
2901,Sweden,1940,4.2013,Kronor
2902,Sweden,1941,4.1966,Kronor
2903,Sweden,1946,3.8671,Kronor
2904,Sweden,1947,3.5940,Kronor
2905,Sweden,1948,3.5940,Kronor
2906,Sweden,1949,3.9247,Kronor
2907,Sweden,1950,5.1727,Kronor
2908,Sweden,1951,5.1741,Kronor
2909,Sweden,1952,5.1743,Kronor
2910,Sweden,1953,5.1751,Kronor
2911,Sweden,1954,5.1725,Kronor
2912,Sweden,1955,5.1725,Kronor
2913,Sweden,1956,5.1725,Kronor
2914,Sweden,1957,5.1730,Kronor
2915,Sweden,1958,5.1737,Kronor
2916,Sweden,1959,5.1750,Kronor
2917,Sweden,1960,5.1683,Kronor
2918,Sweden,1961,5.1672,Kronor
2919,Sweden,1962,5.1554,Kronor
2920,Sweden,1963,5.1889,Kronor
2921,Sweden,1964,5.1509,Kronor
2922,Sweden,1965,5.1584,Kronor
2923,Sweden,1966,5.1658,Kronor
2924,Sweden,1967,5.1618,Kronor
2925,Sweden,1968,5.1682,Kronor
2926,Sweden,1969,5.1701,Kronor
2927,Sweden,1970,5.1862,Kronor
2928,Sweden,1971,5.1041,Kronor
2929,Sweden,1972,4.7569,Kronor
2930,Sweden,1973,4.3535,Kronor
2931,Sweden,1974,4.4320,Kronor
2932,Sweden,1975,4.1423,Kronor
2933,Sweden,1976,4.3560,Kronor
2934,Sweden,1977,4.4677,Kronor
2935,Sweden,1978,4.5169,Kronor
2936,Sweden,1979,4.2892,Kronor
2937,Sweden,1980,4.2309,Kronor
2938,Sweden,1981,5.0659,Kronor
2939,Sweden,1982,6.2838,Kronor
2940,Sweden,1983,7.6717,Kronor
2941,Sweden,1984,8.2706,Kronor
2942,Sweden,1985,8.6031,Kronor
2943,Sweden,1986,7.1273,Kronor
2944,Sweden,1987,6.3469,Kronor
2945,Sweden,1988,6.1370,Kronor
2946,Sweden,1989,6.4559,Kronor
2947,Sweden,1990,5.9231,Kronor
2948,Sweden,1991,6.0521,Kronor
2949,Sweden,1992,5.8258,Kronor
2950,Sweden,1993,7.7956,Kronor
2951,Sweden,1994,7.7161,Kronor
2952,Sweden,1995,7.1406,Kronor
2953,Sweden,1996,6.7082,Kronor
2954,Sweden,1997,7.6446,Kronor
2955,Sweden,1998,7.9522,Kronor
2956,Sweden,1999,8.2740,Kronor
2957,Sweden,2000,9.1735,Kronor
2958,Sweden,2001,10.3425,Kronor
2959,Sweden,2002,9.7233,Kronor
2960,Sweden,2003,8.0787,Kronor
2961,Sweden,2004,7.3480,Kronor
2962,Sweden,2005,7.4710,Kronor
2963,Sweden,2006,7.3718,Kronor
2964,Sweden,2007,6.7550,Kronor
2965,Sweden,2008,6.5846,Kronor
2966,Sweden,2009,7.6539,Kronor
2967,Sweden,2010,7.2053,Kronor
2968,Sweden,2011,6.4880,Kronor
2969,Sweden,2012,6.7721,Kronor
2970,Sweden,2013,6.5124,Kronor
2971,Sweden,2014,6.8576,Kronor
2972,Sweden,2015,8.4350,Kronor
2973,Sweden,2016,8.5620,Kronor
2974,Sweden,2017,8.5489,Kronor
2975,Sweden,2018,8.6925,Kronor
2976,Sweden,2019,9.4600,Kronor
2977,Sweden,2020,9.2100,Kronor
2978,Sweden,2021,8.5766,Kronor
2979,Sweden,2022,10.1143,Kronor
2980,Sweden,2023,10.6102,Kronor
2981,Sweden,2024,10.5683,Kronor
2983,Switzerland,1913,5.1990,Franc
2984,Switzerland,1914,5.1330,Franc
2985,Switzerland,1915,5.3274,Franc
2986,Switzerland,1916,5.2202,Franc
2987,Switzerland,1917,4.7687,Franc
2988,Switzerland,1918,4.3793,Franc
2989,Switzerland,1919,5.2679,Franc
2990,Switzerland,1920,5.9161,Franc
2991,Switzerland,1921,5.7624,Franc
2992,Switzerland,1922,5.2452,Franc
2993,Switzerland,1923,5.5371,Franc
2994,Switzerland,1924,5.4876,Franc
2995,Switzerland,1925,5.1742,Franc
2996,Switzerland,1926,5.1779,Franc
2997,Switzerland,1927,5.1916,Franc
2998,Switzerland,1928,5.1922,Franc
2999,Switzerland,1929,5.1869,Franc
3000,Switzerland,1930,5.1594,Franc
3001,Switzerland,1931,5.1544,Franc
3002,Switzerland,1932,5.1533,Franc
3003,Switzerland,1933,4.0265,Franc
3004,Switzerland,1934,3.0896,Franc
3005,Switzerland,1935,3.0772,Franc
3006,Switzerland,1936,3.3125,Franc
3007,Switzerland,1937,4.3596,Franc
3008,Switzerland,1938,4.3723,Franc
3009,Switzerland,1939,4.4396,Franc
3010,Switzerland,1940,4.4100,Franc
3011,Switzerland,1941,4.3086,Franc
3012,Switzerland,1946,4.2803,Franc
3013,Switzerland,1947,4.2803,Franc
3014,Switzerland,1948,4.2803,Franc
3015,Switzerland,1949,4.2893,Franc
3016,Switzerland,1950,4.3222,Franc
3017,Switzerland,1951,4.3364,Franc
3018,Switzerland,1952,4.3201,Franc
3019,Switzerland,1953,4.2888,Franc
3020,Switzerland,1954,4.2878,Franc
3021,Switzerland,1955,4.2862,Franc
3022,Switzerland,1956,4.2855,Franc
3023,Switzerland,1957,4.2863,Franc
3024,Switzerland,1958,4.2867,Franc
3025,Switzerland,1959,4.3212,Franc
3026,Switzerland,1960,4.3193,Franc
3027,Switzerland,1961,4.3195,Franc
3028,Switzerland,1962,4.3245,Franc
3029,Switzerland,1963,4.3217,Franc
3030,Switzerland,1964,4.3193,Franc
3031,Switzerland,1965,4.3279,Franc
3032,Switzerland,1966,4.3264,Franc
3033,Switzerland,1967,4.3282,Franc
3034,Switzerland,1968,4.3161,Franc
3035,Switzerland,1969,4.3129,Franc
3036,Switzerland,1970,4.3105,Franc
3037,Switzerland,1971,4.1110,Franc
3038,Switzerland,1972,3.8178,Franc
3039,Switzerland,1973,3.1546,Franc
3040,Switzerland,1974,2.9684,Franc
3041,Switzerland,1975,2.5811,Franc
3042,Switzerland,1976,2.4992,Franc
3043,Switzerland,1977,2.3973,Franc
3044,Switzerland,1978,1.7767,Franc
3045,Switzerland,1979,1.6643,Franc
3046,Switzerland,1980,1.6772,Franc
3047,Switzerland,1981,1.9674,Franc
3048,Switzerland,1982,2.0327,Franc
3049,Switzerland,1983,2.1006,Franc
3050,Switzerland,1984,2.3500,Franc
3051,Switzerland,1985,2.4551,Franc
3052,Switzerland,1986,1.7979,Franc
3053,Switzerland,1987,1.4918,Franc
3054,Switzerland,1988,1.4643,Franc
3055,Switzerland,1989,1.6369,Franc
3056,Switzerland,1990,1.3901,Franc
3057,Switzerland,1991,1.4356,Franc
3058,Switzerland,1992,1.4064,Franc
3059,Switzerland,1993,1.4781,Franc
3060,Switzerland,1994,1.3667,Franc
3061,Switzerland,1995,1.1812,Franc
3062,Switzerland,1996,1.2361,Franc
3063,Switzerland,1997,1.4514,Franc
3064,Switzerland,1998,1.4506,Franc
3065,Switzerland,1999,1.5045,Franc
3066,Switzerland,2000,1.6904,Franc
3067,Switzerland,2001,1.6891,Franc
3068,Switzerland,2002,1.5567,Franc
3069,Switzerland,2003,1.3450,Franc
3070,Switzerland,2004,1.2428,Franc
3071,Switzerland,2005,1.2459,Franc
3072,Switzerland,2006,1.2532,Franc
3073,Switzerland,2007,1.1999,Franc
3074,Switzerland,2008,1.0816,Franc
3075,Switzerland,2009,1.0860,Franc
3076,Switzerland,2010,1.0432,Franc
3077,Switzerland,2011,0.8860,Franc
3078,Switzerland,2012,0.9377,Franc
3079,Switzerland,2013,0.9269,Franc
3080,Switzerland,2014,0.9147,Franc
3081,Switzerland,2015,0.9628,Franc
3082,Switzerland,2016,0.9854,Franc
3083,Switzerland,2017,0.9847,Franc
3084,Switzerland,2018,0.9779,Franc
3085,Switzerland,2019,0.9900,Franc
3086,Switzerland,2020,0.9400,Franc
3087,Switzerland,2021,0.9138,Franc
3088,Switzerland,2022,0.9549,Franc
3089,Switzerland,2023,0.8988,Franc
3090,Switzerland,2024,0.8806,Franc
3092,Taiwan,1984,39.633,Taiwanese Dollar
3093,Taiwan,1985,39.889,Taiwanese Dollar
3094,Taiwan,1986,37.839,Taiwanese Dollar
3095,Taiwan,1987,31.753,Taiwanese Dollar
3096,Taiwan,1988,28.636,Taiwanese Dollar
3097,Taiwan,1989,26.407,Taiwanese Dollar
3098,Taiwan,1990,26.918,Taiwanese Dollar
3099,Taiwan,1991,26.759,Taiwanese Dollar
3100,Taiwan,1992,25.160,Taiwanese Dollar
3101,Taiwan,1993,26.416,Taiwanese Dollar
3102,Taiwan,1994,26.465,Taiwanese Dollar
3103,Taiwan,1995,26.495,Taiwanese Dollar
3104,Taiwan,1996,27.468,Taiwanese Dollar
3105,Taiwan,1997,28.775,Taiwanese Dollar
3106,Taiwan,1998,33.547,Taiwanese Dollar
3107,Taiwan,1999,32.322,Taiwanese Dollar
3108,Taiwan,2000,31.260,Taiwanese Dollar
3109,Taiwan,2001,33.824,Taiwanese Dollar
3110,Taiwan,2002,34.536,Taiwanese Dollar
3111,Taiwan,2003,34.405,Taiwanese Dollar
3112,Taiwan,2004,33.372,Taiwanese Dollar
3113,Taiwan,2005,32.131,Taiwanese Dollar
3114,Taiwan,2006,32.506,Taiwanese Dollar
3115,Taiwan,2007,32.852,Taiwanese Dollar
3116,Taiwan,2008,31.521,Taiwanese Dollar
3117,Taiwan,2009,33.020,Taiwanese Dollar
3118,Taiwan,2010,31.498,Taiwanese Dollar
3119,Taiwan,2011,29.382,Taiwanese Dollar
3120,Taiwan,2012,29.558,Taiwanese Dollar
3121,Taiwan,2013,29.680,Taiwanese Dollar
3122,Taiwan,2014,30.299,Taiwanese Dollar
3123,Taiwan,2015,31.744,Taiwanese Dollar
3124,Taiwan,2016,32.258,Taiwanese Dollar
3125,Taiwan,2017,30.406,Taiwanese Dollar
3126,Taiwan,2018,30.129,Taiwanese Dollar
3127,Taiwan,2019,30.930,Taiwanese Dollar
3128,Taiwan,2020,29.580,Taiwanese Dollar
3129,Taiwan,2021,27.932,Taiwanese Dollar
3130,Taiwan,2022,29.796,Taiwanese Dollar
3131,Taiwan,2023,31.152,Taiwanese Dollar
3132,Taiwan,2024,32.106,Taiwanese Dollar
3134,Thailand,1981,21.731,Baht
3135,Thailand,1982,23.014,Baht
3136,Thailand,1983,22.991,Baht
3137,Thailand,1984,23.582,Baht
3138,Thailand,1985,27.193,Baht
3139,Thailand,1986,26.315,Baht
3140,Thailand,1987,25.775,Baht
3141,Thailand,1988,25.312,Baht
3142,Thailand,1989,25.725,Baht
3143,Thailand,1990,25.609,Baht
3144,Thailand,1991,25.528,Baht
3145,Thailand,1992,25.411,Baht
3146,Thailand,1993,25.333,Baht
3147,Thailand,1994,25.161,Baht
3148,Thailand,1995,24.921,Baht
3149,Thailand,1996,25.359,Baht
3150,Thailand,1997,31.072,Baht
3151,Thailand,1998,41.262,Baht
3152,Thailand,1999,37.887,Baht
3153,Thailand,2000,40.210,Baht
3154,Thailand,2001,44.532,Baht
3155,Thailand,2002,43.019,Baht
3156,Thailand,2003,41.556,Baht
3157,Thailand,2004,40.271,Baht
3158,Thailand,2005,40.252,Baht
3159,Thailand,2006,37.876,Baht
3160,Thailand,2007,32.203,Baht
3161,Thailand,2008,32.962,Baht
3162,Thailand,2009,34.310,Baht
3163,Thailand,2010,31.700,Baht
3164,Thailand,2011,30.462,Baht
3165,Thailand,2012,31.055,Baht
3166,Thailand,2013,30.696,Baht
3167,Thailand,2014,32.461,Baht
3168,Thailand,2015,34.241,Baht
3169,Thailand,2016,35.296,Baht
3170,Thailand,2017,33.940,Baht
3171,Thailand,2018,32.310,Baht
3172,Thailand,2019,31.050,Baht
